time,batt,c,heading,pitch,roll,T
2024-01-08 01:55:06,14.40,1511.1,80.3,-1.10,-0.49,16.96
2024-01-08 02:05:06,14.40,1511.1,80.2,-1.09,-0.49,16.96
2024-01-08 02:15:06,14.40,1511.1,80.3,-1.10,-0.49,16.96
2024-01-08 02:25:06,14.40,1511.1,80.3,-1.10,-0.49,16.96
2024-01-08 02:35:06,14.40,1511.1,80.3,-1.10,-0.49,16.96
2024-01-08 02:45:06,14.40,1511.1,80.3,-1.09,-0.49,16.96
2024-01-08 02:55:06,14.40,1511.1,80.2,-1.10,-0.49,16.96
2024-01-08 03:05:06,14.40,1511.1,80.3,-1.10,-0.49,16.96
2024-01-08 03:15:06,14.40,1511.1,80.3,-1.10,-0.49,16.96
2024-01-08 03:25:06,14.40,1511.1,80.3,-1.10,-0.49,16.96
2024-01-08 03:35:06,14.40,1511.1,80.3,-1.10,-0.49,16.96
2024-01-08 03:45:06,14.40,1511.1,80.3,-1.10,-0.49,16.96
2024-01-08 03:55:06,14.40,1511.1,80.3,-1.10,-0.49,16.96
2024-01-08 04:05:06,14.40,1511.1,80.3,-1.10,-0.49,16.96
2024-01-08 04:15:06,14.40,1511.1,80.3,-1.10,-0.49,16.96
2024-01-08 04:25:06,14.40,1511.1,80.3,-1.10,-0.49,16.96
2024-01-08 04:35:06,14.40,1511.1,80.3,-1.10,-0.49,16.96
2024-01-08 04:45:06,14.40,1511.1,80.2,-1.09,-0.49,16.96
2024-01-08 04:55:06,14.40,1511.1,80.3,-1.10,-0.49,16.96
2024-01-08 05:05:06,14.40,1511.1,80.3,-1.10,-0.49,16.96
2024-01-08 05:15:06,14.40,1511.1,80.2,-1.10,-0.49,16.96
2024-01-08 05:25:06,14.40,1511.1,80.3,-1.10,-0.49,16.96
2024-01-08 05:35:06,14.40,1511.1,80.3,-1.10,-0.49,16.96
2024-01-08 05:45:06,14.40,1511.1,80.3,-1.10,-0.49,16.96
2024-01-08 05:55:06,14.40,1511.1,80.3,-1.10,-0.49,16.96
2024-01-08 06:05:06,14.40,1511.1,80.3,-1.10,-0.49,16.96
2024-01-08 06:15:06,14.40,1511.1,80.3,-1.10,-0.49,16.96
2024-01-08 06:25:06,14.40,1511.1,80.3,-1.10,-0.49,16.96
2024-01-08 06:35:06,14.40,1511.1,80.3,-1.10,-0.49,16.96
2024-01-08 06:45:06,14.40,1511.1,80.3,-1.10,-0.49,16.96
2024-01-08 06:55:06,14.40,1511.1,80.3,-1.10,-0.49,16.96
2024-01-08 07:05:06,14.40,1511.1,80.3,-1.10,-0.49,16.96
2024-01-08 07:15:06,14.40,1511.1,80.3,-1.10,-0.49,16.95
2024-01-08 07:25:06,14.40,1511.1,80.3,-1.10,-0.49,16.96
2024-01-08 07:35:06,14.40,1511.1,80.3,-1.10,-0.49,16.95
2024-01-08 07:45:06,14.40,1511.1,80.3,-1.10,-0.49,16.95
2024-01-08 07:55:06,14.40,1511.1,80.3,-1.10,-0.49,16.95
2024-01-08 08:05:06,14.40,1511.1,80.3,-1.10,-0.49,16.96
2024-01-08 08:15:06,14.40,1511.1,80.3,-1.10,-0.49,16.95
2024-01-08 08:25:06,14.40,1511.1,80.3,-1.10,-0.49,16.95
2024-01-08 08:35:06,14.40,1511.1,80.3,-1.10,-0.49,16.95
2024-01-08 08:45:06,14.40,1511.1,80.3,-1.10,-0.50,16.95
2024-01-08 08:55:06,14.40,1511.1,80.3,-1.10,-0.49,16.95
2024-01-08 09:05:06,14.40,1511.1,80.3,-1.10,-0.49,16.95
2024-01-08 09:15:06,14.40,1511.1,80.3,-1.10,-0.49,16.95
2024-01-08 09:25:06,14.40,1511.1,80.3,-1.10,-0.49,16.95
2024-01-08 09:35:06,14.40,1511.1,80.3,-1.10,-0.49,16.96
2024-01-08 09:45:06,14.40,1511.1,80.3,-1.10,-0.49,16.95
2024-01-08 09:55:06,14.40,1511.1,80.3,-1.10,-0.49,16.96
2024-01-08 10:05:06,14.40,1511.1,80.3,-1.10,-0.49,16.96
2024-01-08 10:15:06,14.40,1511.1,80.3,-1.10,-0.49,16.95
2024-01-08 10:25:06,14.40,1511.1,80.3,-1.10,-0.49,16.96
2024-01-08 10:35:06,14.40,1511.1,80.3,-1.10,-0.49,16.96
2024-01-08 10:45:06,14.40,1511.1,80.3,-1.10,-0.49,16.96
2024-01-08 10:55:06,14.40,1511.1,80.3,-1.10,-0.49,16.96
2024-01-08 11:05:06,14.40,1511.1,80.3,-1.10,-0.49,16.96
2024-01-08 11:15:06,14.40,1511.1,80.3,-1.10,-0.49,16.95
2024-01-08 11:25:06,14.40,1511.1,80.3,-1.10,-0.49,16.96
2024-01-08 11:35:06,14.40,1511.1,80.3,-1.10,-0.50,16.96
2024-01-08 11:45:06,14.40,1511.1,80.3,-1.10,-0.49,16.95
2024-01-08 11:55:06,14.40,1511.1,80.3,-1.10,-0.49,16.95
2024-01-08 12:05:06,14.40,1511.1,80.3,-1.09,-0.49,16.95
2024-01-08 12:15:06,14.40,1511.1,80.3,-1.09,-0.49,16.95
2024-01-08 12:25:06,14.40,1511.1,80.3,-1.10,-0.49,16.95
2024-01-08 12:35:06,14.40,1511.1,80.2,-1.10,-0.49,16.95
2024-01-08 12:45:06,14.40,1511.1,80.3,-1.10,-0.49,16.95
2024-01-08 12:55:06,14.40,1511.1,80.2,-1.09,-0.49,16.95
2024-01-08 13:05:06,14.40,1511.1,80.3,-1.10,-0.49,16.95
2024-01-08 13:15:06,14.40,1511.1,80.3,-1.10,-0.50,16.95
2024-01-08 13:25:06,14.40,1511.1,80.3,-1.10,-0.49,16.95
2024-01-08 13:35:06,14.40,1511.1,80.3,-1.10,-0.49,16.95
2024-01-08 13:45:06,14.40,1511.1,80.3,-1.09,-0.49,16.95
2024-01-08 13:55:06,14.40,1511.1,80.3,-1.10,-0.49,16.95
2024-01-08 14:05:06,14.40,1511.1,80.3,-1.10,-0.49,16.95
2024-01-08 14:15:06,14.40,1511.1,80.3,-1.10,-0.49,16.95
2024-01-08 14:25:06,14.39,1511.1,80.2,-1.10,-0.49,16.95
2024-01-08 14:35:06,14.39,1511.1,80.2,-1.10,-0.49,16.95
2024-01-08 14:45:06,14.39,1511.1,80.2,-1.10,-0.50,16.95
2024-01-08 14:55:06,14.40,1511.1,80.2,-1.10,-0.50,16.95
2024-01-08 15:05:06,14.39,1511.1,80.2,-1.10,-0.49,16.95
2024-01-08 15:15:06,14.39,1511.1,80.2,-1.10,-0.49,16.95
2024-01-08 15:25:06,14.39,1511.1,80.2,-1.10,-0.49,16.95
2024-01-08 15:35:06,14.40,1511.1,80.2,-1.10,-0.49,16.95
2024-01-08 15:45:06,14.39,1511.1,80.2,-1.10,-0.49,16.95
2024-01-08 15:55:06,14.39,1511.1,80.2,-1.10,-0.49,16.95
2024-01-08 16:05:06,14.39,1511.1,80.2,-1.10,-0.49,16.95
2024-01-08 16:15:06,14.39,1511.1,80.2,-1.10,-0.49,16.95
2024-01-08 16:25:06,14.39,1511.1,80.2,-1.10,-0.49,16.95
2024-01-08 16:35:06,14.39,1511.1,80.2,-1.10,-0.49,16.95
2024-01-08 16:45:06,14.39,1511.1,80.2,-1.10,-0.49,16.95
2024-01-08 16:55:06,14.39,1511.1,80.2,-1.10,-0.49,16.95
2024-01-08 17:05:06,14.39,1511.1,80.2,-1.10,-0.49,16.95
2024-01-08 17:15:06,14.39,1511.1,80.2,-1.10,-0.49,16.95
2024-01-08 17:25:06,14.39,1511.1,80.2,-1.10,-0.49,16.95
2024-01-08 17:35:06,14.39,1511.1,80.2,-1.10,-0.50,16.95
2024-01-08 17:45:06,14.39,1511.1,80.2,-1.10,-0.49,16.95
2024-01-08 17:55:06,14.39,1511.1,80.2,-1.10,-0.49,16.95
2024-01-08 18:05:06,14.39,1511.1,80.2,-1.10,-0.49,16.95
2024-01-08 18:15:06,14.39,1511.1,80.2,-1.10,-0.49,16.95
2024-01-08 18:25:06,14.39,1511.1,80.2,-1.09,-0.49,16.95
2024-01-08 18:35:06,14.39,1511.1,80.2,-1.10,-0.49,16.95
2024-01-08 18:45:06,14.39,1511.1,80.2,-1.10,-0.49,16.95
2024-01-08 18:55:06,14.39,1511.1,80.2,-1.10,-0.49,16.95
2024-01-08 19:05:06,14.39,1511.1,80.3,-1.10,-0.49,16.95
2024-01-08 19:15:06,14.39,1511.1,80.3,-1.10,-0.49,16.95
2024-01-08 19:25:06,14.39,1511.1,80.3,-1.10,-0.49,16.95
2024-01-08 19:35:06,14.39,1511.1,80.3,-1.10,-0.49,16.95
2024-01-08 19:45:06,14.39,1511.1,80.3,-1.10,-0.49,16.95
2024-01-08 19:55:06,14.39,1511.1,80.3,-1.10,-0.49,16.95
2024-01-08 20:05:06,14.39,1511.1,80.3,-1.10,-0.49,16.95
2024-01-08 20:15:06,14.39,1511.1,80.3,-1.10,-0.49,16.95
2024-01-08 20:25:06,14.38,1511.1,80.3,-1.10,-0.49,16.95
2024-01-08 20:35:06,14.38,1511.1,80.3,-1.10,-0.49,16.95
2024-01-08 20:45:06,14.39,1511.1,80.3,-1.10,-0.49,16.95
2024-01-08 20:55:06,14.38,1511.1,80.3,-1.10,-0.49,16.95
2024-01-08 21:05:06,14.38,1511.1,80.3,-1.10,-0.49,16.95
2024-01-08 21:15:06,14.38,1511.1,80.3,-1.10,-0.49,16.95
2024-01-08 21:25:06,14.38,1511.1,80.3,-1.10,-0.49,16.95
2024-01-08 21:35:06,14.38,1511.1,80.3,-1.10,-0.49,16.95
2024-01-08 21:45:06,14.38,1511.1,80.3,-1.10,-0.49,16.95
2024-01-08 21:55:06,14.38,1511.1,80.3,-1.10,-0.49,16.95
2024-01-08 22:05:06,14.38,1511.1,80.3,-1.10,-0.49,16.95
2024-01-08 22:15:06,14.38,1511.1,80.3,-1.11,-0.49,16.95
2024-01-08 22:25:06,14.38,1511.1,80.3,-1.10,-0.49,16.95
2024-01-08 22:35:06,14.38,1511.1,80.3,-1.10,-0.49,16.94
2024-01-08 22:45:06,14.38,1511.1,80.3,-1.10,-0.49,16.94
2024-01-08 22:55:06,14.38,1511.1,80.3,-1.10,-0.49,16.94
2024-01-08 23:05:06,14.38,1511.1,80.3,-1.10,-0.49,16.94
2024-01-08 23:15:06,14.38,1511.1,80.3,-1.10,-0.49,16.94
2024-01-08 23:25:06,14.38,1511.1,80.3,-1.10,-0.49,16.94
2024-01-08 23:35:06,14.38,1511.1,80.3,-1.10,-0.49,16.94
2024-01-08 23:45:06,14.38,1511.1,80.3,-1.10,-0.49,16.94
2024-01-08 23:55:06,14.38,1511.1,80.3,-1.10,-0.49,16.94
2024-01-09 00:05:06,14.38,1511.1,80.3,-1.10,-0.49,16.94
2024-01-09 00:15:06,14.38,1511.1,80.3,-1.10,-0.49,16.94
2024-01-09 00:25:06,14.38,1511.1,80.3,-1.10,-0.49,16.94
2024-01-09 00:35:06,14.38,1511.1,80.3,-1.10,-0.49,16.94
2024-01-09 00:45:06,14.37,1511.1,80.3,-1.10,-0.49,16.94
2024-01-09 00:55:06,14.37,1511.1,80.3,-1.10,-0.49,16.94
2024-01-09 01:05:06,14.37,1511.1,80.3,-1.10,-0.49,16.94
2024-01-09 01:15:06,14.38,1511.1,80.3,-1.10,-0.49,16.94
2024-01-09 01:25:06,14.37,1511.1,80.3,-1.10,-0.49,16.94
2024-01-09 01:35:06,14.38,1511.1,80.3,-1.10,-0.49,16.94
2024-01-09 01:45:06,14.37,1511.1,80.3,-1.10,-0.49,16.94
2024-01-09 01:55:06,14.37,1511.1,80.3,-1.10,-0.49,16.94
2024-01-09 02:05:06,14.37,1511.1,80.3,-1.10,-0.49,16.94
2024-01-09 02:15:06,14.37,1511.1,80.3,-1.10,-0.49,16.94
2024-01-09 02:25:06,14.37,1511.1,80.3,-1.10,-0.49,16.94
2024-01-09 02:35:06,14.38,1511.1,80.3,-1.10,-0.50,16.94
2024-01-09 02:45:06,14.37,1511.1,80.3,-1.10,-0.49,16.94
2024-01-09 02:55:06,14.37,1511.1,80.3,-1.11,-0.49,16.93
2024-01-09 03:05:06,14.37,1511.1,80.3,-1.10,-0.49,16.93
2024-01-09 03:15:06,14.37,1511.1,80.3,-1.10,-0.49,16.93
2024-01-09 03:25:06,14.37,1511.1,80.3,-1.10,-0.49,16.93
2024-01-09 03:35:06,14.37,1511.1,80.2,-1.10,-0.49,16.93
2024-01-09 03:45:06,14.37,1511.1,80.2,-1.10,-0.49,16.93
2024-01-09 03:55:06,14.37,1511.1,80.3,-1.10,-0.49,16.93
2024-01-09 04:05:06,14.37,1511.1,80.3,-1.10,-0.50,16.93
2024-01-09 04:15:06,14.37,1511.1,80.3,-1.10,-0.49,16.93
2024-01-09 04:25:06,14.37,1511.1,80.3,-1.10,-0.49,16.93
2024-01-09 04:35:06,14.37,1511.1,80.3,-1.10,-0.49,16.93
2024-01-09 04:45:06,14.37,1511.1,80.3,-1.10,-0.49,16.93
2024-01-09 04:55:06,14.37,1511.1,80.3,-1.10,-0.49,16.93
2024-01-09 05:05:06,14.37,1511.1,80.3,-1.10,-0.49,16.93
2024-01-09 05:15:06,14.37,1511.1,80.3,-1.10,-0.49,16.93
2024-01-09 05:25:06,14.37,1511.1,80.3,-1.10,-0.49,16.93
2024-01-09 05:35:06,14.37,1511.1,80.3,-1.10,-0.49,16.93
2024-01-09 05:45:06,14.37,1511.1,80.3,-1.10,-0.49,16.92
2024-01-09 05:55:06,14.37,1511.1,80.3,-1.10,-0.49,16.92
2024-01-09 06:05:06,14.37,1511.1,80.3,-1.10,-0.49,16.92
2024-01-09 06:15:06,14.37,1511.1,80.3,-1.10,-0.49,16.92
2024-01-09 06:25:06,14.36,1511.1,80.3,-1.10,-0.49,16.92
2024-01-09 06:35:06,14.37,1511.1,80.3,-1.10,-0.49,16.92
2024-01-09 06:45:06,14.36,1511.1,80.3,-1.10,-0.49,16.92
2024-01-09 06:55:06,14.36,1511.1,80.3,-1.10,-0.49,16.92
2024-01-09 07:05:06,14.36,1511.1,80.3,-1.10,-0.49,16.92
2024-01-09 07:15:06,14.36,1511.1,80.3,-1.10,-0.49,16.92
2024-01-09 07:25:06,14.36,1511.1,80.3,-1.10,-0.49,16.92
2024-01-09 07:35:06,14.37,1511.1,80.3,-1.10,-0.49,16.92
2024-01-09 07:45:06,14.36,1511.1,80.3,-1.10,-0.49,16.92
2024-01-09 07:55:06,14.37,1511.1,80.2,-1.10,-0.49,16.92
2024-01-09 08:05:06,14.36,1511.1,80.2,-1.09,-0.49,16.92
2024-01-09 08:15:06,14.36,1511.1,80.2,-1.10,-0.49,16.92
2024-01-09 08:25:06,14.36,1511.1,80.3,-1.10,-0.49,16.92
2024-01-09 08:35:06,14.36,1511.1,80.3,-1.10,-0.49,16.92
2024-01-09 08:45:06,14.36,1511.1,80.3,-1.10,-0.49,16.92
2024-01-09 08:55:06,14.36,1511.1,80.3,-1.10,-0.49,16.91
2024-01-09 09:05:06,14.36,1511.1,80.3,-1.10,-0.49,16.91
2024-01-09 09:15:06,14.36,1511.1,80.3,-1.10,-0.49,16.91
2024-01-09 09:25:06,14.36,1511.1,80.3,-1.10,-0.49,16.91
2024-01-09 09:35:06,14.36,1511.1,80.3,-1.10,-0.49,16.91
2024-01-09 09:45:06,14.36,1511.1,80.3,-1.10,-0.49,16.91
2024-01-09 09:55:06,14.36,1511.1,80.3,-1.10,-0.49,16.91
2024-01-09 10:05:06,14.36,1511.1,80.3,-1.10,-0.49,16.91
2024-01-09 10:15:06,14.36,1511.1,80.3,-1.10,-0.49,16.91
2024-01-09 10:25:06,14.36,1511.1,80.3,-1.10,-0.49,16.91
2024-01-09 10:35:06,14.36,1511.1,80.3,-1.10,-0.49,16.91
2024-01-09 10:45:06,14.36,1511.1,80.3,-1.10,-0.49,16.91
2024-01-09 10:55:06,14.36,1511.1,80.3,-1.10,-0.49,16.91
2024-01-09 11:05:06,14.36,1511.1,80.3,-1.10,-0.49,16.91
2024-01-09 11:15:06,14.36,1511.1,80.3,-1.10,-0.49,16.91
2024-01-09 11:25:06,14.36,1511.1,80.3,-1.10,-0.49,16.91
2024-01-09 11:35:06,14.36,1511.1,80.3,-1.10,-0.49,16.91
2024-01-09 11:45:06,14.36,1511.1,80.3,-1.10,-0.49,16.90
2024-01-09 11:55:06,14.36,1511.1,80.3,-1.10,-0.49,16.90
2024-01-09 12:05:06,14.36,1511.1,80.3,-1.10,-0.49,16.90
2024-01-09 12:15:06,14.35,1511.1,80.3,-1.10,-0.49,16.90
2024-01-09 12:25:06,14.36,1511.1,80.3,-1.10,-0.49,16.90
2024-01-09 12:35:06,14.35,1511.1,80.3,-1.10,-0.49,16.90
2024-01-09 12:45:06,14.35,1511.1,80.3,-1.10,-0.49,16.90
2024-01-09 12:55:06,14.35,1511.1,80.3,-1.10,-0.49,16.90
2024-01-09 13:05:06,14.36,1511.1,80.3,-1.10,-0.49,16.90
2024-01-09 13:15:06,14.36,1511.1,80.3,-1.10,-0.49,16.90
2024-01-09 13:25:06,14.35,1511.1,80.3,-1.10,-0.49,16.90
2024-01-09 13:35:06,14.35,1511.1,80.3,-1.10,-0.49,16.90
2024-01-09 13:45:06,14.36,1511.1,80.3,-1.10,-0.49,16.90
2024-01-09 13:55:06,14.35,1511.1,80.3,-1.10,-0.49,16.90
2024-01-09 14:05:06,14.35,1511.1,80.3,-1.10,-0.49,16.90
2024-01-09 14:15:06,14.36,1511.1,80.2,-1.10,-0.49,16.90
2024-01-09 14:25:06,14.35,1511.1,80.2,-1.10,-0.49,16.89
2024-01-09 14:35:06,14.35,1511.1,80.3,-1.10,-0.49,16.89
2024-01-09 14:45:06,14.35,1511.1,80.2,-1.10,-0.49,16.89
2024-01-09 14:55:06,14.35,1511.1,80.2,-1.10,-0.49,16.89
2024-01-09 15:05:06,14.35,1511.1,80.2,-1.10,-0.49,16.89
2024-01-09 15:15:06,14.35,1511.1,80.2,-1.10,-0.49,16.89
2024-01-09 15:25:06,14.35,1511.1,80.2,-1.10,-0.49,16.89
2024-01-09 15:35:06,14.35,1511.1,80.2,-1.10,-0.49,16.89
2024-01-09 15:45:06,14.35,1511.1,80.2,-1.10,-0.49,16.89
2024-01-09 15:55:06,14.35,1511.1,80.2,-1.10,-0.49,16.89
2024-01-09 16:05:06,14.35,1511.1,80.2,-1.10,-0.49,16.89
2024-01-09 16:15:06,14.35,1511.1,80.2,-1.10,-0.49,16.89
2024-01-09 16:25:06,14.35,1511.1,80.2,-1.10,-0.49,16.88
2024-01-09 16:35:06,14.35,1511.1,80.2,-1.10,-0.49,16.88
2024-01-09 16:45:06,14.35,1511.1,80.2,-1.10,-0.49,16.88
2024-01-09 16:55:06,14.35,1511.1,80.2,-1.10,-0.49,16.88
2024-01-09 17:05:06,14.35,1511.1,80.2,-1.10,-0.49,16.88
2024-01-09 17:15:06,14.34,1511.1,80.2,-1.10,-0.49,16.88
2024-01-09 17:25:06,14.34,1511.1,80.2,-1.10,-0.49,16.88
2024-01-09 17:35:06,14.34,1511.1,80.2,-1.10,-0.49,16.88
2024-01-09 17:45:06,14.34,1511.1,80.2,-1.10,-0.49,16.88
2024-01-09 17:55:06,14.34,1511.1,80.2,-1.11,-0.49,16.88
2024-01-09 18:05:06,14.35,1511.1,80.2,-1.10,-0.49,16.88
2024-01-09 18:15:06,14.34,1511.1,80.2,-1.10,-0.49,16.88
2024-01-09 18:25:06,14.34,1511.1,80.2,-1.10,-0.49,16.87
2024-01-09 18:35:06,14.34,1511.1,80.2,-1.10,-0.50,16.87
2024-01-09 18:45:06,14.34,1511.1,80.2,-1.10,-0.49,16.87
2024-01-09 18:55:06,14.35,1511.1,80.2,-1.10,-0.49,16.87
2024-01-09 19:05:06,14.34,1511.1,80.2,-1.10,-0.49,16.87
2024-01-09 19:15:06,14.34,1511.1,80.2,-1.10,-0.49,16.87
2024-01-09 19:25:06,14.34,1511.1,80.3,-1.10,-0.49,16.87
2024-01-09 19:35:06,14.34,1511.1,80.3,-1.10,-0.49,16.87
2024-01-09 19:45:06,14.34,1511.1,80.3,-1.10,-0.50,16.87
2024-01-09 19:55:06,14.34,1511.1,80.3,-1.10,-0.49,16.87
2024-01-09 20:05:06,14.34,1511.1,80.3,-1.10,-0.49,16.87
2024-01-09 20:15:06,14.34,1511.1,80.3,-1.10,-0.49,16.86
2024-01-09 20:25:06,14.34,1511.1,80.3,-1.10,-0.49,16.86
2024-01-09 20:35:06,14.34,1511.1,80.3,-1.10,-0.49,16.86
2024-01-09 20:45:06,14.33,1511.1,80.3,-1.10,-0.49,16.86
2024-01-09 20:55:06,14.34,1511.1,80.3,-1.10,-0.49,16.86
2024-01-09 21:05:06,14.34,1511.1,80.3,-1.10,-0.49,16.86
2024-01-09 21:15:06,14.33,1511.1,80.3,-1.10,-0.49,16.86
2024-01-09 21:25:06,14.34,1511.1,80.3,-1.10,-0.49,16.86
2024-01-09 21:35:06,14.34,1511.1,80.3,-1.10,-0.49,16.86
2024-01-09 21:45:06,14.34,1511.1,80.3,-1.11,-0.49,16.85
2024-01-09 21:55:06,14.33,1511.1,80.3,-1.10,-0.49,16.85
2024-01-09 22:05:06,14.34,1511.1,80.3,-1.10,-0.49,16.85
2024-01-09 22:15:06,14.33,1511.1,80.3,-1.10,-0.50,16.85
2024-01-09 22:25:06,14.33,1511.1,80.3,-1.10,-0.49,16.85
2024-01-09 22:35:06,14.33,1511.1,80.3,-1.10,-0.49,16.85
2024-01-09 22:45:06,14.33,1511.1,80.3,-1.10,-0.49,16.85
2024-01-09 22:55:06,14.33,1511.1,80.3,-1.10,-0.49,16.85
2024-01-09 23:05:06,14.33,1511.1,80.3,-1.10,-0.49,16.85
2024-01-09 23:15:06,14.33,1511.1,80.3,-1.10,-0.49,16.85
2024-01-09 23:25:06,14.33,1511.1,80.3,-1.10,-0.49,16.84
2024-01-09 23:35:06,14.33,1511.1,80.3,-1.10,-0.49,16.84
2024-01-09 23:45:06,14.33,1511.1,80.3,-1.10,-0.49,16.84
2024-01-09 23:55:06,14.33,1511.1,80.3,-1.10,-0.49,16.84
2024-01-10 00:05:06,14.33,1511.1,80.3,-1.10,-0.49,16.84
2024-01-10 00:15:06,14.32,1511.1,80.3,-1.10,-0.49,16.84
2024-01-10 00:25:06,14.33,1511.1,80.3,-1.10,-0.49,16.84
2024-01-10 00:35:06,14.33,1511.1,80.3,-1.10,-0.49,16.84
2024-01-10 00:45:06,14.32,1511.1,80.3,-1.10,-0.49,16.83
2024-01-10 00:55:06,14.32,1511.1,80.3,-1.10,-0.49,16.83
2024-01-10 01:05:06,14.32,1511.1,80.3,-1.10,-0.49,16.83
2024-01-10 01:15:06,14.33,1511.1,80.3,-1.10,-0.49,16.83
2024-01-10 01:25:06,14.32,1511.1,80.3,-1.10,-0.49,16.83
2024-01-10 01:35:06,14.32,1511.1,80.3,-1.10,-0.49,16.83
2024-01-10 01:45:06,14.32,1511.1,80.3,-1.10,-0.49,16.83
2024-01-10 01:55:06,14.32,1511.1,80.3,-1.10,-0.49,16.83
2024-01-10 02:05:06,14.32,1511.1,80.3,-1.10,-0.49,16.83
2024-01-10 02:15:06,14.32,1511.1,80.3,-1.10,-0.50,16.82
2024-01-10 02:25:06,14.32,1511.1,80.3,-1.10,-0.49,16.82
2024-01-10 02:35:06,14.32,1511.1,80.3,-1.10,-0.50,16.82
2024-01-10 02:45:06,14.32,1511.1,80.3,-1.10,-0.49,16.82
2024-01-10 02:55:06,14.32,1511.1,80.3,-1.10,-0.49,16.82
2024-01-10 03:05:06,14.32,1511.1,80.3,-1.10,-0.49,16.82
2024-01-10 03:15:06,14.31,1511.1,80.3,-1.10,-0.49,16.82
2024-01-10 03:25:06,14.31,1511.1,80.3,-1.10,-0.49,16.82
2024-01-10 03:35:06,14.31,1511.1,80.3,-1.10,-0.49,16.82
2024-01-10 03:45:06,14.31,1511.1,80.3,-1.10,-0.50,16.81
2024-01-10 03:55:06,14.31,1511.1,80.3,-1.10,-0.49,16.81
2024-01-10 04:05:06,14.31,1511.1,80.3,-1.10,-0.49,16.81
2024-01-10 04:15:06,14.31,1511.1,80.3,-1.10,-0.49,16.81
2024-01-10 04:25:06,14.31,1511.1,80.3,-1.10,-0.49,16.81
2024-01-10 04:35:06,14.31,1511.1,80.3,-1.10,-0.49,16.81
2024-01-10 04:45:06,14.31,1511.1,80.3,-1.10,-0.49,16.81
2024-01-10 04:55:06,14.31,1511.1,80.3,-1.10,-0.49,16.81
2024-01-10 05:05:06,14.31,1511.1,80.3,-1.10,-0.49,16.81
2024-01-10 05:15:06,14.31,1511.1,80.2,-1.10,-0.49,16.81
2024-01-10 05:25:06,14.31,1511.1,80.2,-1.10,-0.49,16.80
2024-01-10 05:35:06,14.31,1511.1,80.2,-1.10,-0.49,16.80
2024-01-10 05:45:06,14.31,1511.1,80.3,-1.10,-0.49,16.80
2024-01-10 05:55:06,14.31,1511.1,80.3,-1.10,-0.50,16.80
2024-01-10 06:05:06,14.31,1511.1,80.3,-1.10,-0.49,16.80
2024-01-10 06:15:06,14.31,1511.1,80.3,-1.10,-0.49,16.80
2024-01-10 06:25:06,14.31,1511.1,80.3,-1.10,-0.49,16.80
2024-01-10 06:35:06,14.31,1511.1,80.3,-1.10,-0.49,16.80
2024-01-10 06:45:06,14.31,1511.1,80.3,-1.10,-0.50,16.80
2024-01-10 06:55:06,14.31,1511.1,80.3,-1.10,-0.49,16.80
2024-01-10 07:05:06,14.31,1511.1,80.3,-1.10,-0.49,16.79
2024-01-10 07:15:06,14.31,1511.1,80.3,-1.10,-0.49,16.79
2024-01-10 07:25:06,14.31,1511.1,80.3,-1.10,-0.49,16.79
2024-01-10 07:35:06,14.31,1511.1,80.3,-1.10,-0.49,16.79
2024-01-10 07:45:06,14.31,1511.1,80.3,-1.10,-0.49,16.79
2024-01-10 07:55:06,14.30,1511.1,80.3,-1.10,-0.49,16.79
2024-01-10 08:05:06,14.31,1511.1,80.3,-1.10,-0.49,16.79
2024-01-10 08:15:06,14.31,1511.1,80.3,-1.10,-0.49,16.79
2024-01-10 08:25:06,14.31,1511.1,80.3,-1.10,-0.49,16.79
2024-01-10 08:35:06,14.31,1511.1,80.3,-1.10,-0.49,16.79
2024-01-10 08:45:06,14.30,1511.1,80.3,-1.10,-0.49,16.79
2024-01-10 08:55:06,14.31,1511.1,80.3,-1.10,-0.49,16.79
2024-01-10 09:05:06,14.31,1511.1,80.3,-1.10,-0.49,16.78
2024-01-10 09:15:06,14.30,1511.1,80.3,-1.10,-0.49,16.78
2024-01-10 09:25:06,14.30,1511.1,80.3,-1.10,-0.49,16.78
2024-01-10 09:35:06,14.30,1511.1,80.3,-1.10,-0.49,16.78
2024-01-10 09:45:06,14.30,1511.1,80.3,-1.10,-0.49,16.78
2024-01-10 09:55:06,14.30,1511.1,80.3,-1.10,-0.49,16.78
2024-01-10 10:05:06,14.30,1511.1,80.2,-1.10,-0.49,16.78
2024-01-10 10:15:06,14.30,1511.1,80.3,-1.10,-0.49,16.78
2024-01-10 10:25:06,14.30,1511.1,80.3,-1.10,-0.49,16.78
2024-01-10 10:35:06,14.30,1511.1,80.3,-1.10,-0.49,16.78
2024-01-10 10:45:06,14.30,1511.1,80.3,-1.10,-0.49,16.78
2024-01-10 10:55:06,14.30,1511.1,80.3,-1.10,-0.49,16.78
2024-01-10 11:05:06,14.30,1511.1,80.3,-1.10,-0.49,16.78
2024-01-10 11:15:06,14.30,1511.1,80.3,-1.10,-0.49,16.78
2024-01-10 11:25:06,14.30,1511.1,80.3,-1.10,-0.49,16.78
2024-01-10 11:35:06,14.30,1511.1,80.3,-1.10,-0.49,16.78
2024-01-10 11:45:06,14.30,1511.1,80.3,-1.10,-0.49,16.77
2024-01-10 11:55:06,14.30,1511.1,80.3,-1.10,-0.49,16.77
