time,urms_h,umean,vmean,T,P,frac_ok
24-Dec-2023 13:40:00,0.218416251532857,-0.0226652989668848,-0.0110310557129746,17.4911416666665,10.4695333333333,1
24-Dec-2023 14:00:00,0.229250364434816,-0.0246491205253458,-0.0131390560417005,17.4889166666665,10.50807,1
24-Dec-2023 14:20:00,0.219311785631355,-0.0241999494845042,-0.0105813876168104,17.4875166666665,10.5314170833333,1
24-Dec-2023 14:40:00,0.219140735323764,-0.0179620314974956,-0.00604359329099139,17.4818499999997,10.5258958333333,1
24-Dec-2023 15:00:00,0.213558030213887,-0.0122453646287597,-0.00173174277180141,17.4795916666664,10.5017508333333,1
24-Dec-2023 15:20:00,0.223398240783032,-0.012102204832733,-0.0100740626185127,17.4789749999998,10.4613879166667,1
24-Dec-2023 15:40:00,0.2586283390881,-0.0153980636089937,-0.024898792566795,17.4733999999998,10.3918391666667,1
24-Dec-2023 16:00:00,0.218787793143076,-0.0130455688038997,-0.0284260058049922,17.4720383493121,10.3075656523551,0.999583333333333
24-Dec-2023 16:20:00,0.216578562476516,-0.0118738212254696,-0.023646210079409,17.4838916666665,10.2144320833333,1
24-Dec-2023 16:40:00,0.232535065901314,-0.0178355399521434,-0.0376261666707675,17.4858833333331,10.09597125,1
24-Dec-2023 17:00:00,0.210550994732538,-0.0186189289116004,-0.05714875702718,17.4736749999999,9.97077375,1
24-Dec-2023 17:20:00,0.206059383094475,-0.0190898099922277,-0.0617887389673146,17.4683916666666,9.82082791666667,1
24-Dec-2023 17:40:00,0.209353067701562,-0.0198035859723618,-0.0709398240421708,17.4334000000001,9.67201458333334,1
24-Dec-2023 18:00:00,0.202056803336012,-0.0164056726159258,-0.0726267942516543,17.3893916666669,9.51178041666667,1
24-Dec-2023 18:20:00,0.180555454725135,-0.0161343946533512,-0.0700057098093126,17.3419416666667,9.35246125,1
24-Dec-2023 18:40:00,0.177023764134382,-0.0247098796443555,-0.0632645590870018,17.3493833333335,9.18729,1
24-Dec-2023 19:00:00,0.166831807239125,-0.0261627497384639,-0.0582593422470316,17.4172666666668,9.04269416666667,1
24-Dec-2023 19:20:00,0.192521765845347,-0.0276387384907412,-0.0589626674528556,17.4758249999999,8.8964,1
24-Dec-2023 19:40:00,0.205438178324358,-0.026744939164714,-0.0611302455322572,17.5122000000002,8.76416958333333,1
24-Dec-2023 20:00:00,0.178832448139526,-0.0144279043886992,-0.0638645603572938,17.5106416666667,8.63836875,1
24-Dec-2023 20:20:00,0.205410155377774,0.0020514472417404,-0.0673567906304625,17.4202500000001,8.53436458333334,1
24-Dec-2023 20:40:00,0.194444534774832,0.00149268131696447,-0.0680029125259116,17.2914833333334,8.44652416666667,1
24-Dec-2023 21:00:00,0.202119411617371,0.0103413273317158,-0.0662720258065461,17.2146916666668,8.38597916666666,1
24-Dec-2023 21:20:00,0.185300222131718,0.0074305178324651,-0.0570638545011272,17.1924833333333,8.34904583333333,1
24-Dec-2023 21:40:00,0.213995162901083,-0.00785606084484929,-0.060679988319644,17.1852083333334,8.32177125,1
24-Dec-2023 22:00:00,0.207709371055822,-0.00396352329378922,-0.069797769448193,17.1829166666668,8.31946958333334,1
24-Dec-2023 22:20:00,0.180303020919081,-0.00327853949069445,-0.0738848662923226,17.1813416666668,8.33935416666667,1
24-Dec-2023 22:40:00,0.189786250345255,-0.00109769811260797,-0.0829095776212144,17.2030429345559,8.36871863276365,0.999583333333333
24-Dec-2023 23:00:00,0.227618047114584,-0.028626986921092,-0.0729518199490192,17.2403166666665,8.42722541666667,1
24-Dec-2023 23:20:00,0.228095257800411,-0.0222236494316691,-0.0687546225323436,17.2731083333333,8.48953124999999,1
24-Dec-2023 23:40:00,0.208436591122626,-0.0209879368355584,-0.0633371431858519,17.3362000000002,8.58550125,1
25-Dec-2023 00:00:00,0.194855577507734,-0.0179972705091957,-0.0583267376676644,17.4104750000001,8.68954708333334,1
25-Dec-2023 00:20:00,0.204563347159603,-0.0149062538356015,-0.0494294349159141,17.4540333333332,8.79242541666666,1
25-Dec-2023 00:40:00,0.205045762478808,0.00465780706085895,-0.0381602950362502,17.4862666666665,8.90629458333333,1
25-Dec-2023 01:00:00,0.204922943760767,0.0110639576220777,-0.0263863870698342,17.5010833333334,9.02500291666666,1
25-Dec-2023 01:20:00,0.218982321235662,-0.00668048661970154,0.00370390405222579,17.5029,9.13543916666667,1
25-Dec-2023 01:40:00,0.221153834921005,-0.0154765835728077,0.0126332602670283,17.5105000000002,9.23846458333333,1
25-Dec-2023 02:00:00,0.21973586002401,-0.0242971064527176,0.0210594071036297,17.5143083333335,9.33263708333334,1
25-Dec-2023 02:20:00,0.219613913690216,-0.0108775038416642,0.00816373295299887,17.516541666667,9.43231541666667,1
25-Dec-2023 02:40:00,0.212546745749476,-0.0122468367908804,0.0213361231158415,17.5224250000003,9.512815,1
25-Dec-2023 03:00:00,0.195698088623683,-0.0186775848009489,0.0366892088953825,17.5190666666669,9.58793291666667,1
25-Dec-2023 03:20:00,0.220001789237133,-0.0177431072860042,0.0309157758389039,17.5288750000001,9.64215708333333,1
25-Dec-2023 03:40:00,0.205272097838191,-0.0216353064896391,0.0341320323088025,17.5375666666668,9.68308125,1
25-Dec-2023 04:00:00,0.224546242414193,-0.0212310915789572,0.038154393341084,17.5361333333335,9.71099875,1
25-Dec-2023 04:20:00,0.217946306627977,-0.0194350575198975,0.0293754620967725,17.5430179241349,9.72585994164235,0.999583333333333
25-Dec-2023 04:40:00,0.211877469587741,-0.0171323201649373,0.0226675142843465,17.55375,9.72171083333333,1
25-Dec-2023 05:00:00,0.210258292401743,-0.0162048443879796,0.0164056147534751,17.5591083333333,9.70407833333333,1
25-Dec-2023 05:20:00,0.190870312468506,-0.0131630024736805,0.00674441156353945,17.5585166666667,9.67569333333333,1
25-Dec-2023 05:40:00,0.212610041783789,-0.0122255450223068,-0.000614174227882772,17.5508083333333,9.63252708333333,1
25-Dec-2023 06:00:00,0.19917747524925,-0.00642781174883131,-0.0035624850451722,17.5484416666667,9.59292083333334,1
25-Dec-2023 06:20:00,0.227587587556495,-0.00953349183521582,-0.0105047616157509,17.5409591326107,9.5486221851543,0.999166666666667
25-Dec-2023 06:40:00,0.220805694043919,-0.00307285811606926,-0.00598570363467886,17.5387166666668,9.49856625,1
25-Dec-2023 07:00:00,0.238174930512487,-0.00365298171034497,0.00293756115447603,17.5357750000001,9.45093916666667,1
25-Dec-2023 07:20:00,0.224341481581595,-0.0135678597471829,-0.00261705444491165,17.5307419758233,9.41235598165903,0.999583333333333
25-Dec-2023 07:40:00,0.212428217543177,-0.0246627273297352,-0.0016762027434161,17.5262250000002,9.36766666666667,1
25-Dec-2023 08:00:00,0.214176631750757,-0.0132275633286844,-0.022116796765765,17.5175323051273,9.33904543559817,0.999583333333333
25-Dec-2023 08:20:00,0.216983468833894,-0.012050715301795,-0.0346359642656664,17.5091916666668,9.31078333333333,1
25-Dec-2023 08:40:00,0.219945148053657,-0.00788727682241086,-0.0435076388284626,17.5128083333336,9.29569708333334,1
25-Dec-2023 09:00:00,0.219207196953533,-0.0184591998033343,-0.045587380873774,17.5112844036699,9.30042035029191,0.999166666666667
25-Dec-2023 09:20:00,0.175546962914375,-0.0234927060809436,-0.0630162971584515,17.5090666666668,9.31404791666666,1
25-Dec-2023 09:40:00,0.191619975427113,-0.0431928760408045,-0.0677462931769122,17.5026083333334,9.34549541666667,1
25-Dec-2023 10:00:00,0.2113761915949,-0.0351602713482211,-0.0785574771279085,17.4996072931276,9.37632187938289,0.594166666666667
25-Dec-2023 10:20:00,NaN,NaN,NaN,NaN,NaN,0
25-Dec-2023 10:40:00,NaN,NaN,NaN,NaN,NaN,0
25-Dec-2023 11:00:00,NaN,NaN,NaN,NaN,NaN,0
25-Dec-2023 11:20:00,NaN,NaN,NaN,NaN,NaN,0
25-Dec-2023 11:40:00,NaN,NaN,NaN,NaN,NaN,0
25-Dec-2023 12:00:00,NaN,NaN,NaN,NaN,NaN,0
25-Dec-2023 12:20:00,0.271118331283871,0.0267687163132021,0.0060990702054902,11.958,15.779,0.00208333333333333
25-Dec-2023 12:40:00,NaN,NaN,NaN,NaN,NaN,0
25-Dec-2023 13:00:00,NaN,NaN,NaN,NaN,NaN,0
25-Dec-2023 13:20:00,NaN,NaN,NaN,NaN,NaN,0
25-Dec-2023 13:40:00,NaN,NaN,NaN,NaN,NaN,0
25-Dec-2023 14:00:00,NaN,NaN,NaN,NaN,NaN,0
25-Dec-2023 14:20:00,NaN,NaN,NaN,NaN,NaN,0
25-Dec-2023 14:40:00,NaN,NaN,NaN,NaN,NaN,0
25-Dec-2023 15:00:00,NaN,NaN,NaN,NaN,NaN,0
